0,currentEnergy,Binding Energy,dist_activesite,dist_activesite2,dist_activesite3,dist_activesite4,dist_activesite5,dist_activesite6,dist_Ser_to_His,dist_His_Asp,dist_His_Asp2,sasaSer,sasaLig
108,-11665.90348171701,-41.731397461005564,10.213846661367251,11.275330286168522,13.518222893481717,15.42653362480127,16.51283914944356,17.230287519872814,2.7988064348171706,1.6086794872813992,3.126746315580286,0.00020667726550079496,0.41669633545310025
109,-11705.09502412545,-69.98566817852834,29.603854704463206,29.228920144752713,29.383670024125454,29.000302653799757,26.47054234016888,24.320374366706876,2.8192202171290712,1.5803420747889023,3.118455639324488,0.000822074788902292,0.45094849095295536
110,-11687.638576779027,-62.61466414232209,22.17434606741573,18.889392696629216,23.517749438202248,20.4290170411985,21.630534644194757,20.28646348314607,2.827198277153558,1.591516217228464,3.0964785018726593,0.007683520599250939,0.49061373782771545
111,-11552.691176470586,-21.343482392156865,34.95254117647058,34.55148235294118,35.16403921568627,34.69748627450981,36.08407450980392,36.383968627450976,2.809773137254902,1.5808435294117649,3.039746666666667,0.003901960784313726,0.6151184705882352
112,-11572.454832535888,-37.86783277129187,29.550718181818183,27.89497559808612,29.49805406698565,26.97849712918661,25.941539712918665,27.567711004784694,2.809664497607656,1.601551244019139,3.131072535885168,0.001516746411483254,0.513464110047847
113,-11648.214578680203,-37.85951132690355,27.790882893401015,25.98619964467005,30.04404654822335,29.971391725888324,31.993997766497465,30.26840964467005,2.8088823654822335,1.5843826751269037,3.1099084822335024,0.0001421319796954315,0.4784348873096446
114,-11641.658228310502,-36.47494462748858,18.039768767123288,17.144130776255707,19.10843287671233,17.899314246575344,20.087117260273974,19.482281826484016,2.792947497716895,1.6189824566210045,3.1212135342465754,0.00022009132420091327,0.48351911506849315
115,-11647.370941558442,-37.420479110389614,21.628360714285716,24.04588896103896,23.220682142857143,25.108771428571426,27.487645454545458,27.19997045454545,2.8108313636363635,1.6104593506493505,3.139246525974026,0.0014253246753246755,0.5323670584415584
116,-11684.098678955454,-72.62027056651306,21.868658218125965,22.561513026113673,16.957172165898616,16.112578402457757,19.61766887864823,21.38930282642089,2.822412184331797,1.59996155453149,3.114428927803379,0.0042580645161290325,0.4099827001536098
117,-11680.03687139324,-68.53183064587797,25.4994355729596,26.60183293487222,28.04094422918384,29.51891306677659,30.313141797197034,29.176649587798842,2.823257176422094,1.6128953833470734,3.1568800082440234,0.0011145919208573787,0.31611308573784
118,-11625.672762148337,-45.233002805099744,24.873941534526857,26.271860562659846,26.351278567774933,27.429054884910485,30.862941585677753,30.710428491048596,2.822607248081841,1.5927518567774936,3.118847672634271,0.00035191815856777496,0.4048010480818414
119,-11664.033844049249,-43.86855564217966,32.25241267669858,29.812040857273143,32.7708796625627,30.125147697218424,28.239908162334704,25.685881714546284,2.7755647423620613,1.582044190606475,3.0581240127678977,0.0001272229822161423,0.4602983775649795
120,-11653.506314935064,-47.53564891132305,19.30079038149351,21.072954870129873,15.736063839285714,16.533131290584418,16.490788920454545,18.04294926948052,2.8145091274350653,1.5917687053571428,3.0939446915584417,0.0002337662337662338,0.4858758181818182
